schedule_id,aircraft_id,location_id,start_time,end_time,status,instructor_id,student_id
SCH_732,N0010,LOC_1,2024-03-15 11:30:00,2024-03-15 13:30:00,Completed,INST_14,STUD_130
SCH_733,N0010,LOC_3,2024-03-15 17:00:00,2024-03-15 19:00:00,Completed,INST_16,STUD_2
SCH_734,N0010,LOC_1,2024-03-15 06:00:00,2024-03-15 07:30:00,Completed,INST_19,STUD_115
SCH_735,N0001,LOC_1,2024-03-16 08:30:00,2024-03-16 10:00:00,Completed,INST_1,STUD_44
SCH_736,N0001,LOC_1,2024-03-16 14:00:00,2024-03-16 15:30:00,Completed,INST_20,STUD_2
SCH_737,N0001,LOC_1,2024-03-16 15:00:00,2024-03-16 16:30:00,Completed,INST_11,STUD_132
SCH_738,N0001,LOC_3,2024-03-16 07:00:00,2024-03-16 09:00:00,Completed,INST_16,STUD_152
SCH_739,N0001,LOC_3,2024-03-16 12:30:00,2024-03-16 14:00:00,Completed,INST_6,STUD_143
SCH_740,N0001,LOC_3,2024-03-16 08:30:00,2024-03-16 10:00:00,No-Show,INST_7,STUD_60
SCH_741,N0002,LOC_2,2024-03-16 15:00:00,2024-03-16 16:30:00,Completed,INST_19,STUD_182
SCH_742,N0002,LOC_3,2024-03-16 06:00:00,2024-03-16 07:30:00,Completed,INST_8,STUD_79
SCH_743,N0002,LOC_1,2024-03-16 18:00:00,2024-03-16 19:30:00,Completed,INST_12,STUD_20
SCH_744,N0002,LOC_3,2024-03-16 12:30:00,2024-03-16 14:00:00,Completed,INST_10,STUD_139
SCH_745,N0002,LOC_2,2024-03-16 10:00:00,2024-03-16 11:00:00,Completed,INST_10,STUD_86
SCH_746,N0003,LOC_1,2024-03-16 11:00:00,2024-03-16 12:30:00,Canceled,INST_12,STUD_122
SCH_747,N0003,LOC_3,2024-03-16 10:00:00,2024-03-16 12:00:00,Completed,INST_1,STUD_17
SCH_748,N0003,LOC_3,2024-03-16 14:30:00,2024-03-16 15:30:00,Completed,INST_2,STUD_153
SCH_749,N0003,LOC_3,2024-03-16 17:30:00,2024-03-16 19:30:00,Completed,INST_18,STUD_12
SCH_750,N0003,LOC_2,2024-03-16 07:30:00,2024-03-16 09:30:00,Completed,INST_6,STUD_186
SCH_751,N0003,LOC_2,2024-03-16 17:00:00,2024-03-16 18:30:00,Completed,INST_15,STUD_27
SCH_752,N0004,LOC_2,2024-03-16 16:30:00,2024-03-16 17:30:00,Completed,INST_9,STUD_54
SCH_753,N0004,LOC_2,2024-03-16 17:30:00,2024-03-16 19:30:00,Completed,INST_4,STUD_114
SCH_754,N0004,LOC_3,2024-03-16 14:30:00,2024-03-16 16:00:00,Completed,INST_3,STUD_105
SCH_755,N0004,LOC_1,2024-03-16 13:30:00,2024-03-16 14:30:00,No-Show,INST_2,STUD_40
SCH_756,N0005,LOC_3,2024-03-16 11:30:00,2024-03-16 12:30:00,Completed,INST_12,STUD_74
SCH_757,N0005,LOC_3,2024-03-16 14:00:00,2024-03-16 15:00:00,Completed,INST_2,STUD_59
SCH_758,N0005,LOC_3,2024-03-16 10:30:00,2024-03-16 12:30:00,Completed,INST_19,STUD_54
SCH_759,N0005,LOC_1,2024-03-16 08:30:00,2024-03-16 09:30:00,Completed,INST_15,STUD_62
SCH_760,N0005,LOC_3,2024-03-16 10:30:00,2024-03-16 12:30:00,Completed,INST_6,STUD_19
SCH_761,N0006,LOC_2,2024-03-16 13:30:00,2024-03-16 15:00:00,Completed,INST_9,STUD_42
SCH_762,N0006,LOC_1,2024-03-16 12:00:00,2024-03-16 13:00:00,Completed,INST_20,STUD_174
SCH_763,N0006,LOC_1,2024-03-16 07:30:00,2024-03-16 09:00:00,No-Show,INST_13,STUD_110
SCH_764,N0006,LOC_2,2024-03-16 11:00:00,2024-03-16 13:00:00,Completed,INST_4,STUD_41
SCH_765,N0006,LOC_1,2024-03-16 11:30:00,2024-03-16 12:30:00,Completed,INST_16,STUD_79
SCH_766,N0006,LOC_1,2024-03-16 06:00:00,2024-03-16 07:30:00,Completed,INST_4,STUD_156
SCH_767,N0007,LOC_2,2024-03-16 07:00:00,2024-03-16 09:00:00,Completed,INST_10,STUD_38
SCH_768,N0007,LOC_2,2024-03-16 11:00:00,2024-03-16 12:30:00,No-Show,INST_9,STUD_193
SCH_769,N0007,LOC_2,2024-03-16 15:00:00,2024-03-16 17:00:00,Canceled,INST_17,STUD_185
SCH_770,N0007,LOC_2,2024-03-16 13:30:00,2024-03-16 14:30:00,Completed,INST_18,STUD_119
SCH_771,N0007,LOC_3,2024-03-16 11:00:00,2024-03-16 12:30:00,Completed,INST_15,STUD_26
SCH_772,N0007,LOC_1,2024-03-16 18:00:00,2024-03-16 20:00:00,Completed,INST_6,STUD_64
SCH_773,N0008,LOC_2,2024-03-16 08:30:00,2024-03-16 09:30:00,Completed,INST_16,STUD_6
SCH_774,N0008,LOC_2,2024-03-16 09:30:00,2024-03-16 10:30:00,Completed,INST_5,STUD_82
SCH_775,N0008,LOC_1,2024-03-16 13:30:00,2024-03-16 15:00:00,Completed,INST_7,STUD_37
SCH_776,N0008,LOC_1,2024-03-16 15:00:00,2024-03-16 16:00:00,Completed,INST_4,STUD_6
SCH_777,N0008,LOC_2,2024-03-16 08:30:00,2024-03-16 09:30:00,Completed,INST_17,STUD_159
SCH_778,N0009,LOC_1,2024-03-16 15:00:00,2024-03-16 17:00:00,Completed,INST_1,STUD_151
SCH_779,N0009,LOC_1,2024-03-16 16:30:00,2024-03-16 18:00:00,Completed,INST_1,STUD_134
SCH_780,N0009,LOC_1,2024-03-16 13:30:00,2024-03-16 15:30:00,Completed,INST_6,STUD_26
SCH_781,N0009,LOC_1,2024-03-16 12:00:00,2024-03-16 13:00:00,No-Show,INST_15,STUD_62
SCH_782,N0009,LOC_2,2024-03-16 08:30:00,2024-03-16 10:00:00,Completed,INST_2,STUD_157
SCH_783,N0009,LOC_1,2024-03-16 16:00:00,2024-03-16 17:00:00,Completed,INST_12,STUD_164
SCH_784,N0010,LOC_1,2024-03-16 07:00:00,2024-03-16 08:00:00,Canceled,INST_6,STUD_28
SCH_785,N0010,LOC_2,2024-03-16 08:00:00,2024-03-16 10:00:00,Completed,INST_10,STUD_24
SCH_786,N0010,LOC_2,2024-03-16 08:30:00,2024-03-16 09:30:00,Completed,INST_2,STUD_64
SCH_787,N0010,LOC_3,2024-03-16 13:30:00,2024-03-16 15:30:00,Completed,INST_12,STUD_44
SCH_788,N0010,LOC_2,2024-03-16 11:30:00,2024-03-16 13:30:00,Canceled,INST_8,STUD_16
SCH_789,N0010,LOC_3,2024-03-16 09:30:00,2024-03-16 11:00:00,Completed,INST_18,STUD_125
SCH_790,N0001,LOC_3,2024-03-17 10:30:00,2024-03-17 12:30:00,Completed,INST_3,STUD_32
SCH_791,N0001,LOC_1,2024-03-17 06:00:00,2024-03-17 07:00:00,Completed,INST_17,STUD_29
SCH_792,N0001,LOC_2,2024-03-17 17:00:00,2024-03-17 19:00:00,Canceled,INST_11,STUD_68
SCH_793,N0001,LOC_3,2024-03-17 14:30:00,2024-03-17 15:30:00,Completed,INST_20,STUD_176
SCH_794,N0001,LOC_1,2024-03-17 17:30:00,2024-03-17 19:30:00,Completed,INST_17,STUD_107
SCH_795,N0001,LOC_2,2024-03-17 15:30:00,2024-03-17 17:00:00,Completed,INST_8,STUD_74
SCH_796,N0002,LOC_2,2024-03-17 07:30:00,2024-03-17 09:00:00,Canceled,INST_6,STUD_48
SCH_797,N0002,LOC_2,2024-03-17 12:30:00,2024-03-17 13:30:00,Completed,INST_12,STUD_191
SCH_798,N0002,LOC_1,2024-03-17 12:00:00,2024-03-17 14:00:00,Completed,INST_11,STUD_103
SCH_799,N0002,LOC_2,2024-03-17 14:30:00,2024-03-17 16:30:00,Canceled,INST_15,STUD_67
SCH_800,N0002,LOC_1,2024-03-17 06:30:00,2024-03-17 08:00:00,Completed,INST_5,STUD_187
SCH_801,N0002,LOC_1,2024-03-17 08:30:00,2024-03-17 10:30:00,Completed,INST_11,STUD_171
SCH_802,N0003,LOC_2,2024-03-17 09:00:00,2024-03-17 10:00:00,Canceled,INST_19,STUD_89
SCH_803,N0003,LOC_2,2024-03-17 14:00:00,2024-03-17 15:00:00,Completed,INST_12,STUD_25
SCH_804,N0003,LOC_3,2024-03-17 16:30:00,2024-03-17 17:30:00,Completed,INST_16,STUD_119
SCH_805,N0003,LOC_3,2024-03-17 16:30:00,2024-03-17 18:30:00,Completed,INST_5,STUD_119
SCH_806,N0003,LOC_3,2024-03-17 15:00:00,2024-03-17 17:00:00,Completed,INST_19,STUD_113
SCH_807,N0004,LOC_2,2024-03-17 15:30:00,2024-03-17 16:30:00,Completed,INST_16,STUD_184
SCH_808,N0004,LOC_3,2024-03-17 17:00:00,2024-03-17 18:00:00,Completed,INST_1,STUD_58
SCH_809,N0004,LOC_1,2024-03-17 14:00:00,2024-03-17 15:30:00,Completed,INST_15,STUD_158
SCH_810,N0004,LOC_1,2024-03-17 10:00:00,2024-03-17 12:00:00,Completed,INST_10,STUD_69
SCH_811,N0005,LOC_1,2024-03-17 13:00:00,2024-03-17 14:00:00,Completed,INST_10,STUD_171
SCH_812,N0005,LOC_3,2024-03-17 12:30:00,2024-03-17 13:30:00,Completed,INST_3,STUD_78
SCH_813,N0005,LOC_2,2024-03-17 17:30:00,2024-03-17 19:00:00,Completed,INST_14,STUD_48
SCH_814,N0005,LOC_1,2024-03-17 18:30:00,2024-03-17 19:30:00,No-Show,INST_7,STUD_13
SCH_815,N0005,LOC_2,2024-03-17 06:00:00,2024-03-17 07:30:00,Completed,INST_12,STUD_84
SCH_816,N0005,LOC_3,2024-03-17 15:00:00,2024-03-17 17:00:00,Completed,INST_4,STUD_26
SCH_817,N0006,LOC_3,2024-03-17 16:00:00,2024-03-17 17:30:00,Completed,INST_1,STUD_77
SCH_818,N0006,LOC_3,2024-03-17 15:00:00,2024-03-17 16:30:00,Canceled,INST_11,STUD_147
SCH_819,N0006,LOC_2,2024-03-17 11:30:00,2024-03-17 12:30:00,Canceled,INST_2,STUD_79
SCH_820,N0006,LOC_1,2024-03-17 06:30:00,2024-03-17 08:00:00,Completed,INST_1,STUD_77
SCH_821,N0007,LOC_2,2024-03-17 12:00:00,2024-03-17 13:00:00,Completed,INST_11,STUD_136
SCH_822,N0007,LOC_2,2024-03-17 15:00:00,2024-03-17 16:30:00,Completed,INST_10,STUD_39
SCH_823,N0007,LOC_3,2024-03-17 08:30:00,2024-03-17 09:30:00,Canceled,INST_3,STUD_169
SCH_824,N0007,LOC_3,2024-03-17 10:00:00,2024-03-17 11:30:00,Completed,INST_8,STUD_103
SCH_825,N0007,LOC_2,2024-03-17 14:00:00,2024-03-17 15:30:00,Completed,INST_15,STUD_165
SCH_826,N0008,LOC_3,2024-03-17 16:00:00,2024-03-17 18:00:00,Completed,INST_15,STUD_69
SCH_827,N0008,LOC_3,2024-03-17 15:30:00,2024-03-17 16:30:00,Completed,INST_2,STUD_174
SCH_828,N0008,LOC_3,2024-03-17 16:00:00,2024-03-17 17:00:00,Completed,INST_5,STUD_163
SCH_829,N0008,LOC_3,2024-03-17 07:30:00,2024-03-17 09:00:00,Completed,INST_13,STUD_51
SCH_830,N0008,LOC_2,2024-03-17 17:30:00,2024-03-17 19:30:00,Completed,INST_12,STUD_197
SCH_831,N0008,LOC_1,2024-03-17 06:30:00,2024-03-17 08:30:00,Completed,INST_14,STUD_59
SCH_832,N0009,LOC_1,2024-03-17 11:30:00,2024-03-17 12:30:00,Completed,INST_2,STUD_17
SCH_833,N0009,LOC_2,2024-03-17 06:30:00,2024-03-17 08:30:00,Completed,INST_20,STUD_59
SCH_834,N0009,LOC_2,2024-03-17 11:00:00,2024-03-17 13:00:00,Completed,INST_20,STUD_110
SCH_835,N0009,LOC_2,2024-03-17 10:30:00,2024-03-17 12:00:00,Completed,INST_6,STUD_142
SCH_836,N0009,LOC_2,2024-03-17 13:30:00,2024-03-17 15:00:00,Completed,INST_1,STUD_99
SCH_837,N0010,LOC_3,2024-03-17 11:00:00,2024-03-17 12:00:00,Completed,INST_7,STUD_106
SCH_838,N0010,LOC_3,2024-03-17 16:00:00,2024-03-17 18:00:00,Completed,INST_19,STUD_44
SCH_839,N0010,LOC_1,2024-03-17 13:00:00,2024-03-17 14:00:00,Canceled,INST_4,STUD_190
SCH_840,N0010,LOC_2,2024-03-17 09:30:00,2024-03-17 10:30:00,Completed,INST_10,STUD_157
SCH_841,N0010,LOC_3,2024-03-17 17:30:00,2024-03-17 19:30:00,Canceled,INST_13,STUD_175
SCH_842,N0001,LOC_2,2024-03-18 16:00:00,2024-03-18 17:30:00,Completed,INST_18,STUD_135
SCH_843,N0001,LOC_1,2024-03-18 17:00:00,2024-03-18 18:30:00,Completed,INST_11,STUD_136
SCH_844,N0001,LOC_1,2024-03-18 08:00:00,2024-03-18 10:00:00,Completed,INST_15,STUD_137
SCH_845,N0001,LOC_3,2024-03-18 09:00:00,2024-03-18 11:00:00,Completed,INST_20,STUD_137
SCH_846,N0002,LOC_2,2024-03-18 07:00:00,2024-03-18 09:00:00,Completed,INST_13,STUD_130
SCH_847,N0002,LOC_3,2024-03-18 16:00:00,2024-03-18 18:00:00,Completed,INST_18,STUD_30
SCH_848,N0002,LOC_3,2024-03-18 10:00:00,2024-03-18 11:30:00,Completed,INST_14,STUD_57
SCH_849,N0002,LOC_2,2024-03-18 09:30:00,2024-03-18 10:30:00,Completed,INST_16,STUD_154
SCH_850,N0002,LOC_2,2024-03-18 15:30:00,2024-03-18 16:30:00,Completed,INST_20,STUD_99
SCH_851,N0002,LOC_1,2024-03-18 08:30:00,2024-03-18 10:00:00,Completed,INST_14,STUD_149
SCH_852,N0003,LOC_1,2024-03-18 10:30:00,2024-03-18 12:00:00,Completed,INST_1,STUD_105
SCH_853,N0003,LOC_1,2024-03-18 13:00:00,2024-03-18 15:00:00,No-Show,INST_16,STUD_139
SCH_854,N0003,LOC_2,2024-03-18 14:00:00,2024-03-18 15:00:00,Canceled,INST_13,STUD_83
SCH_855,N0003,LOC_3,2024-03-18 18:30:00,2024-03-18 20:00:00,Completed,INST_4,STUD_54
SCH_856,N0004,LOC_1,2024-03-18 07:00:00,2024-03-18 09:00:00,Completed,INST_7,STUD_174
SCH_857,N0004,LOC_1,2024-03-18 11:30:00,2024-03-18 13:00:00,Completed,INST_14,STUD_26
SCH_858,N0004,LOC_2,2024-03-18 08:30:00,2024-03-18 10:00:00,Completed,INST_2,STUD_197
SCH_859,N0004,LOC_1,2024-03-18 18:00:00,2024-03-18 19:30:00,Completed,INST_17,STUD_181
SCH_860,N0005,LOC_3,2024-03-18 09:30:00,2024-03-18 10:30:00,Completed,INST_19,STUD_81
SCH_861,N0005,LOC_1,2024-03-18 11:30:00,2024-03-18 13:30:00,Completed,INST_14,STUD_184
SCH_862,N0005,LOC_2,2024-03-18 13:30:00,2024-03-18 15:30:00,Completed,INST_3,STUD_18
SCH_863,N0005,LOC_3,2024-03-18 12:30:00,2024-03-18 14:00:00,Completed,INST_13,STUD_5
SCH_864,N0005,LOC_1,2024-03-18 13:00:00,2024-03-18 14:00:00,Completed,INST_11,STUD_95
SCH_865,N0005,LOC_3,2024-03-18 16:30:00,2024-03-18 18:00:00,Completed,INST_12,STUD_182
SCH_866,N0006,LOC_2,2024-03-18 15:30:00,2024-03-18 16:30:00,Completed,INST_11,STUD_138
SCH_867,N0006,LOC_3,2024-03-18 11:30:00,2024-03-18 13:30:00,Completed,INST_1,STUD_87
SCH_868,N0006,LOC_1,2024-03-18 11:00:00,2024-03-18 13:00:00,Completed,INST_8,STUD_122
SCH_869,N0006,LOC_3,2024-03-18 07:00:00,2024-03-18 09:00:00,Completed,INST_12,STUD_160
SCH_870,N0007,LOC_2,2024-03-18 09:00:00,2024-03-18 10:30:00,Completed,INST_16,STUD_200
SCH_871,N0007,LOC_1,2024-03-18 12:30:00,2024-03-18 14:30:00,Completed,INST_20,STUD_178
SCH_872,N0007,LOC_3,2024-03-18 13:00:00,2024-03-18 15:00:00,Completed,INST_15,STUD_179
SCH_873,N0007,LOC_1,2024-03-18 10:00:00,2024-03-18 11:00:00,Completed,INST_17,STUD_87
SCH_874,N0007,LOC_1,2024-03-18 14:30:00,2024-03-18 16:00:00,Canceled,INST_1,STUD_124
SCH_875,N0007,LOC_1,2024-03-18 10:30:00,2024-03-18 12:30:00,Canceled,INST_15,STUD_196
SCH_876,N0008,LOC_2,2024-03-18 12:00:00,2024-03-18 13:00:00,Completed,INST_16,STUD_199
SCH_877,N0008,LOC_3,2024-03-18 11:30:00,2024-03-18 12:30:00,Completed,INST_14,STUD_60
SCH_878,N0008,LOC_1,2024-03-18 06:00:00,2024-03-18 07:30:00,Completed,INST_19,STUD_127
SCH_879,N0008,LOC_1,2024-03-18 12:30:00,2024-03-18 13:30:00,Completed,INST_16,STUD_163
SCH_880,N0008,LOC_2,2024-03-18 09:00:00,2024-03-18 10:30:00,Canceled,INST_14,STUD_185
SCH_881,N0009,LOC_2,2024-03-18 12:30:00,2024-03-18 14:00:00,Completed,INST_5,STUD_71
SCH_882,N0009,LOC_3,2024-03-18 10:30:00,2024-03-18 12:00:00,Completed,INST_4,STUD_29
SCH_883,N0009,LOC_1,2024-03-18 09:00:00,2024-03-18 10:30:00,Completed,INST_5,STUD_125
SCH_884,N0009,LOC_2,2024-03-18 15:30:00,2024-03-18 17:00:00,Completed,INST_17,STUD_23
SCH_885,N0010,LOC_2,2024-03-18 06:30:00,2024-03-18 07:30:00,Canceled,INST_10,STUD_28
SCH_886,N0010,LOC_3,2024-03-18 08:30:00,2024-03-18 10:00:00,Completed,INST_18,STUD_52
SCH_887,N0010,LOC_3,2024-03-18 14:00:00,2024-03-18 15:30:00,Canceled,INST_7,STUD_176
SCH_888,N0010,LOC_3,2024-03-18 15:00:00,2024-03-18 16:00:00,Completed,INST_4,STUD_145
SCH_889,N0010,LOC_1,2024-03-18 06:30:00,2024-03-18 07:30:00,Completed,INST_9,STUD_134
SCH_890,N0010,LOC_2,2024-03-18 11:30:00,2024-03-18 12:30:00,Completed,INST_15,STUD_142
SCH_891,N0001,LOC_3,2024-03-19 10:30:00,2024-03-19 11:30:00,Completed,INST_6,STUD_31
SCH_892,N0001,LOC_3,2024-03-19 06:30:00,2024-03-19 08:30:00,Completed,INST_4,STUD_132
SCH_893,N0001,LOC_3,2024-03-19 17:00:00,2024-03-19 18:30:00,Completed,INST_10,STUD_173
SCH_894,N0001,LOC_2,2024-03-19 14:30:00,2024-03-19 16:00:00,Completed,INST_6,STUD_51
SCH_895,N0002,LOC_1,2024-03-19 13:00:00,2024-03-19 14:00:00,Completed,INST_13,STUD_98
SCH_896,N0002,LOC_3,2024-03-19 08:00:00,2024-03-19 10:00:00,Completed,INST_11,STUD_139
SCH_897,N0002,LOC_2,2024-03-19 14:30:00,2024-03-19 16:30:00,Completed,INST_15,STUD_191
SCH_898,N0002,LOC_2,2024-03-19 18:00:00,2024-03-19 19:00:00,Completed,INST_8,STUD_42
SCH_899,N0002,LOC_3,2024-03-19 14:00:00,2024-03-19 15:00:00,Completed,INST_10,STUD_68
SCH_900,N0002,LOC_2,2024-03-19 14:30:00,2024-03-19 15:30:00,Completed,INST_20,STUD_117
SCH_901,N0003,LOC_1,2024-03-19 17:00:00,2024-03-19 18:00:00,Completed,INST_13,STUD_33
SCH_902,N0003,LOC_2,2024-03-19 13:30:00,2024-03-19 15:00:00,Completed,INST_8,STUD_167
SCH_903,N0003,LOC_3,2024-03-19 11:30:00,2024-03-19 13:30:00,Completed,INST_11,STUD_58
SCH_904,N0003,LOC_3,2024-03-19 06:00:00,2024-03-19 07:30:00,Completed,INST_13,STUD_77
SCH_905,N0003,LOC_3,2024-03-19 10:30:00,2024-03-19 11:30:00,Completed,INST_6,STUD_192
SCH_906,N0004,LOC_1,2024-03-19 18:30:00,2024-03-19 20:00:00,Completed,INST_16,STUD_129
SCH_907,N0004,LOC_2,2024-03-19 18:30:00,2024-03-19 20:00:00,Completed,INST_2,STUD_26
SCH_908,N0004,LOC_3,2024-03-19 11:00:00,2024-03-19 12:00:00,Completed,INST_14,STUD_84
SCH_909,N0004,LOC_3,2024-03-19 07:30:00,2024-03-19 09:30:00,Completed,INST_5,STUD_58
SCH_910,N0004,LOC_3,2024-03-19 12:00:00,2024-03-19 13:30:00,Completed,INST_16,STUD_135
SCH_911,N0004,LOC_3,2024-03-19 08:30:00,2024-03-19 10:00:00,Completed,INST_7,STUD_41
SCH_912,N0005,LOC_1,2024-03-19 16:00:00,2024-03-19 17:30:00,Completed,INST_19,STUD_83
SCH_913,N0005,LOC_2,2024-03-19 10:30:00,2024-03-19 12:00:00,Completed,INST_2,STUD_90
SCH_914,N0005,LOC_1,2024-03-19 06:30:00,2024-03-19 08:00:00,Completed,INST_18,STUD_13
SCH_915,N0005,LOC_2,2024-03-19 08:30:00,2024-03-19 09:30:00,No-Show,INST_16,STUD_158
SCH_916,N0006,LOC_3,2024-03-19 09:30:00,2024-03-19 11:00:00,Completed,INST_18,STUD_42
SCH_917,N0006,LOC_1,2024-03-19 13:30:00,2024-03-19 15:00:00,Completed,INST_9,STUD_102
SCH_918,N0006,LOC_2,2024-03-19 12:30:00,2024-03-19 14:00:00,Completed,INST_17,STUD_123
SCH_919,N0006,LOC_3,2024-03-19 18:00:00,2024-03-19 19:30:00,Completed,INST_5,STUD_119
SCH_920,N0007,LOC_2,2024-03-19 13:30:00,2024-03-19 15:00:00,Completed,INST_8,STUD_2
SCH_921,N0007,LOC_2,2024-03-19 09:00:00,2024-03-19 10:30:00,Completed,INST_11,STUD_2
SCH_922,N0007,LOC_1,2024-03-19 18:00:00,2024-03-19 19:30:00,Completed,INST_13,STUD_22
SCH_923,N0007,LOC_1,2024-03-19 08:30:00,2024-03-19 10:30:00,Completed,INST_5,STUD_142
SCH_924,N0007,LOC_3,2024-03-19 15:00:00,2024-03-19 16:00:00,Completed,INST_19,STUD_93
SCH_925,N0007,LOC_1,2024-03-19 17:30:00,2024-03-19 19:00:00,Completed,INST_5,STUD_78
SCH_926,N0008,LOC_1,2024-03-19 11:00:00,2024-03-19 12:30:00,Completed,INST_1,STUD_9
SCH_927,N0008,LOC_3,2024-03-19 14:00:00,2024-03-19 15:30:00,Completed,INST_16,STUD_36
SCH_928,N0008,LOC_1,2024-03-19 16:00:00,2024-03-19 18:00:00,Completed,INST_15,STUD_39
SCH_929,N0008,LOC_3,2024-03-19 14:30:00,2024-03-19 15:30:00,Completed,INST_19,STUD_119
SCH_930,N0008,LOC_1,2024-03-19 12:30:00,2024-03-19 13:30:00,Completed,INST_4,STUD_60
SCH_931,N0009,LOC_3,2024-03-19 16:30:00,2024-03-19 17:30:00,Completed,INST_4,STUD_118
SCH_932,N0009,LOC_2,2024-03-19 06:30:00,2024-03-19 08:00:00,Completed,INST_17,STUD_82
SCH_933,N0009,LOC_2,2024-03-19 13:00:00,2024-03-19 14:30:00,Canceled,INST_18,STUD_122
SCH_934,N0009,LOC_2,2024-03-19 08:30:00,2024-03-19 10:00:00,Completed,INST_2,STUD_183
SCH_935,N0010,LOC_2,2024-03-19 06:00:00,2024-03-19 08:00:00,Canceled,INST_16,STUD_131
SCH_936,N0010,LOC_2,2024-03-19 17:00:00,2024-03-19 18:00:00,Completed,INST_5,STUD_91
SCH_937,N0010,LOC_1,2024-03-19 08:30:00,2024-03-19 10:30:00,Completed,INST_7,STUD_42
SCH_938,N0010,LOC_3,2024-03-19 15:30:00,2024-03-19 16:30:00,Completed,INST_14,STUD_100
SCH_939,N0010,LOC_3,2024-03-19 08:00:00,2024-03-19 10:00:00,Completed,INST_1,STUD_83
SCH_940,N0001,LOC_2,2024-03-20 13:30:00,2024-03-20 15:30:00,Completed,INST_18,STUD_165
SCH_941,N0001,LOC_1,2024-03-20 15:30:00,2024-03-20 17:00:00,Completed,INST_4,STUD_45
SCH_942,N0001,LOC_3,2024-03-20 12:30:00,2024-03-20 13:30:00,Completed,INST_13,STUD_200
SCH_943,N0001,LOC_2,2024-03-20 08:30:00,2024-03-20 09:30:00,Completed,INST_20,STUD_198
SCH_944,N0002,LOC_2,2024-03-20 10:00:00,2024-03-20 12:00:00,Completed,INST_10,STUD_49
SCH_945,N0002,LOC_3,2024-03-20 08:30:00,2024-03-20 09:30:00,Completed,INST_4,STUD_189
SCH_946,N0002,LOC_1,2024-03-20 14:00:00,2024-03-20 16:00:00,Completed,INST_19,STUD_196
SCH_947,N0002,LOC_1,2024-03-20 08:30:00,2024-03-20 10:00:00,Completed,INST_5,STUD_56
SCH_948,N0003,LOC_2,2024-03-20 15:30:00,2024-03-20 17:00:00,Completed,INST_15,STUD_37
SCH_949,N0003,LOC_1,2024-03-20 18:30:00,2024-03-20 20:30:00,Canceled,INST_3,STUD_90
SCH_950,N0003,LOC_3,2024-03-20 18:30:00,2024-03-20 20:30:00,Completed,INST_7,STUD_126
SCH_951,N0003,LOC_3,2024-03-20 17:00:00,2024-03-20 18:30:00,Completed,INST_8,STUD_146
SCH_952,N0003,LOC_3,2024-03-20 08:00:00,2024-03-20 09:00:00,Completed,INST_1,STUD_160
SCH_953,N0004,LOC_2,2024-03-20 15:00:00,2024-03-20 16:00:00,Completed,INST_13,STUD_164
SCH_954,N0004,LOC_1,2024-03-20 14:30:00,2024-03-20 15:30:00,Completed,INST_10,STUD_85
SCH_955,N0004,LOC_2,2024-03-20 12:30:00,2024-03-20 13:30:00,No-Show,INST_9,STUD_104
SCH_956,N0004,LOC_1,2024-03-20 18:30:00,2024-03-20 20:00:00,Completed,INST_3,STUD_111
SCH_957,N0004,LOC_2,2024-03-20 09:30:00,2024-03-20 11:30:00,Completed,INST_12,STUD_160
SCH_958,N0004,LOC_1,2024-03-20 17:30:00,2024-03-20 18:30:00,Completed,INST_20,STUD_105
SCH_959,N0005,LOC_2,2024-03-20 17:00:00,2024-03-20 18:30:00,Completed,INST_20,STUD_111
SCH_960,N0005,LOC_1,2024-03-20 10:00:00,2024-03-20 12:00:00,Completed,INST_3,STUD_197
SCH_961,N0005,LOC_1,2024-03-20 16:30:00,2024-03-20 18:30:00,No-Show,INST_15,STUD_64
SCH_962,N0005,LOC_3,2024-03-20 07:00:00,2024-03-20 08:00:00,Completed,INST_7,STUD_106
SCH_963,N0005,LOC_1,2024-03-20 17:00:00,2024-03-20 18:00:00,Completed,INST_8,STUD_4
SCH_964,N0005,LOC_3,2024-03-20 07:00:00,2024-03-20 09:00:00,Completed,INST_9,STUD_152
SCH_965,N0006,LOC_3,2024-03-20 06:30:00,2024-03-20 07:30:00,Completed,INST_4,STUD_24
SCH_966,N0006,LOC_2,2024-03-20 17:30:00,2024-03-20 19:30:00,Completed,INST_17,STUD_79
SCH_967,N0006,LOC_2,2024-03-20 06:00:00,2024-03-20 08:00:00,Completed,INST_6,STUD_177
SCH_968,N0006,LOC_1,2024-03-20 13:30:00,2024-03-20 14:30:00,Completed,INST_13,STUD_150
SCH_969,N0006,LOC_1,2024-03-20 18:30:00,2024-03-20 20:30:00,Completed,INST_2,STUD_72
SCH_970,N0006,LOC_2,2024-03-20 06:30:00,2024-03-20 07:30:00,Canceled,INST_3,STUD_175
SCH_971,N0007,LOC_1,2024-03-20 11:30:00,2024-03-20 13:00:00,Canceled,INST_3,STUD_159
SCH_972,N0007,LOC_2,2024-03-20 15:00:00,2024-03-20 17:00:00,Completed,INST_6,STUD_8
SCH_973,N0007,LOC_3,2024-03-20 06:30:00,2024-03-20 08:30:00,Completed,INST_1,STUD_36
SCH_974,N0007,LOC_2,2024-03-20 10:30:00,2024-03-20 12:30:00,Completed,INST_9,STUD_91
SCH_975,N0008,LOC_3,2024-03-20 14:30:00,2024-03-20 16:00:00,Completed,INST_19,STUD_88
